ORIGIN_ZONE,DEST_SUBZONE,T_hat_ij
BMSZ02,CLSZ03,0.1445139944579647
BMSZ02,TPSZ08,0.07002660248406127
BMSZ02,TPSZ11,0.28215172022035945
BMSZ02,MPSZ01,0.3533244319199313
BMSZ02,BSSZ03,0.7206340713733081
BMSZ02,BSSZ01,1.5920810989961853
BMSZ02,BSSZ02,0.37242995979508386
BMSZ02,CLSZ01,0.17059224267845122
BMSZ02,SGSZ05,0.12211893194715473
BMSZ02,GLSZ02,0.3778544073420561
BMSZ02,JESZ10,0.01999355076995794
BMSZ02,TPSZ10,0.32925060711326193
BMSZ02,BPSZ07,0.4656901952538019
BMSZ02,JESZ08,0.3491582956894469
BMSZ02,JESZ06,0.031785513085681644
BMSZ02,TPSZ12,0.30619210733371527
BMSZ02,BKSZ09,0.13763198675959834
BMSZ02,SGSZ07,0.18178642773929382
BMSZ02,GLSZ05,1.19266724259792
BMSZ02,SGSZ06,0.43040506084619035
BMSZ02,MPSZ02,0.581069846452287
BMSZ02,AMSZ05,0.15457217546603658
BMSZ02,AMSZ04,0.15075709367398024
BMSZ02,AMSZ03,0.19533983990897266
BMSZ02,BKSZ08,0.08811633889835116
BMSZ02,JESZ03,0.1874845383261028
BMSZ02,GLSZ03,0.44666488083617895
BMSZ02,JESZ05,0.27224950713431456
BMSZ02,BKSZ05,0.31586679532359513
BMSZ02,MPSZ03,0.7471867219820278
BMSZ02,MPSZ04,0.1803811023510615
BMSZ02,HGSZ08,0.24559873443519456
BMSZ02,WISZ02,0.0036998092253021217
BMSZ02,AMSZ07,0.14502410211309094
BMSZ02,AMSZ06,0.12457627370454237
BMSZ02,SGSZ04,0.30710420416320805
BMSZ02,AMSZ01,0.2672033478805529
BMSZ02,BKSZ07,0.14530107708946222
BMSZ02,CCSZ01,0.8546524509606463
BMSZ02,AMSZ02,0.1934472819550341
BMSZ02,JESZ07,0.01790298430862442
BMSZ02,BKSZ04,0.1104287982218952
BMSZ02,BPSZ06,0.18604186352885604
BMSZ02,JESZ02,0.10555296368664223
BMSZ02,BKSZ06,0.05913377814020386
BMSZ02,HGSZ07,0.34799909437121995
BMSZ02,AMSZ09,0.14351272057865555
BMSZ02,JESZ04,0.2196954467020798
BMSZ02,HGSZ06,0.1880476985397974
BMSZ02,JESZ09,0.011498219239836389
BMSZ02,SGSZ02,0.03236828374637152
BMSZ02,HGSZ09,0.041687631217172616
BMSZ02,BPSZ04,0.12143497254904866
BMSZ02,AMSZ08,0.16178671889890622
BMSZ02,PLSZ04,0.005130676364085594
BMSZ02,BDSZ01,0.28115282867663555
BMSZ02,BKSZ03,0.17218539753793946
BMSZ02,BDSZ03,0.44790844067347
BMSZ02,BKSZ01,0.07917892005596001
BMSZ02,AMSZ10,0.07885342814951804
BMSZ02,AMSZ12,0.14806436493351655
BMSZ02,BKSZ02,0.14022624087812555
BMSZ02,SGSZ03,0.04492216942808506
BMSZ02,BDSZ05,0.5234701633106306
BMSZ02,BPSZ05,0.30757285134389256
BMSZ02,JESZ01,0.08656205757160923
BMSZ02,JWSZ04,0.22677554095429228
BMSZ02,BDSZ07,0.13241933301503142
BMSZ02,SGSZ01,0.13766478503724397
BMSZ02,BPSZ03,0.0706492100815276
BMSZ02,HGSZ04,0.31456953115123126
BMSZ02,HGSZ01,0.207571561242217
BMSZ02,AMSZ11,0.007705475698659395
BMSZ02,BPSZ02,0.09306025539382703
BMSZ02,BLSZ02,0.028929431860549276
BMSZ02,HGSZ05,0.19868368572955314
BMSZ02,CKSZ02,0.11815560131348862
BMSZ02,BLSZ01,0.03170936294170297
BMSZ02,CKSZ01,0.0997639606002117
BMSZ02,JWSZ05,0.01988547879267644
BMSZ02,HGSZ02,0.09003252406664825
BMSZ02,JWSZ03,0.1933698627218878
BMSZ02,BPSZ01,0.10561400175479503
BMSZ02,YSSZ06,0.06629145065021626
BMSZ02,BLSZ03,0.007260582114060102
BMSZ02,PLSZ05,0.0362576315041082
BMSZ02,THSZ01,0.31031318704686806
BMSZ02,SESZ07,0.00711408449470428
BMSZ02,WISZ01,0.030793863165543178
BMSZ02,HGSZ10,0.0031552397445091954
BMSZ02,BDSZ02,0.242010147875041
BMSZ02,HGSZ03,0.09771190313405499
BMSZ02,CKSZ03,0.1186712502574017
BMSZ02,SESZ05,0.1665862141290136
BMSZ02,YSSZ07,0.0410128003455719
BMSZ02,JWSZ02,0.08248325896740026
BMSZ02,CKSZ04,0.05576896562860162
BMSZ02,SESZ06,0.34257993213385707
BMSZ02,BDSZ04,0.5260159566916102
BMSZ02,PLSZ02,0.009280615600248688
BMSZ02,WISZ03,0.0007136761365396427
BMSZ02,PLSZ03,0.007848389116416972
BMSZ02,YSSZ05,0.11656867649043066
BMSZ02,SKSZ03,0.036081337546820795
BMSZ02,JWSZ09,0.26635404402732826
BMSZ02,JWSZ06,0.05275021368715931
BMSZ02,CKSZ05,0.10911681585899619
BMSZ02,BLSZ04,0.008257269397388706
BMSZ02,BDSZ06,0.19691271678075092
BMSZ02,SESZ04,0.2501419021019423
BMSZ02,JWSZ01,0.04342359484076984
BMSZ02,BDSZ08,0.15336486897876908
BMSZ02,SESZ03,0.4500413365039525
BMSZ02,TMSZ03,0.3460035174221061
BMSZ02,SESZ01,0.0006277979055355009
BMSZ02,YSSZ08,0.07764894513846225
BMSZ02,SESZ02,0.18624947911919545
BMSZ02,PNSZ03,0.013569391558751554
BMSZ02,YSSZ04,0.08116356981580065
BMSZ02,CKSZ06,0.0673070453088492
BMSZ02,SLSZ01,0.04572064008087655
BMSZ02,JWSZ08,0.24033738725385534
BMSZ02,MDSZ01,0.005390696156873862
BMSZ02,PLSZ01,0.013169122353002698
BMSZ02,SLSZ04,0.011961920035184892
BMSZ02,PGSZ03,0.14872432766336768
BMSZ02,MDSZ03,0.02425031315417332
BMSZ02,MDSZ02,0.01535786553006006
BMSZ02,YSSZ01,0.07596559875766223
BMSZ02,JWSZ07,0.021130731991964576
BMSZ02,PGSZ04,0.1377842130263852
BMSZ02,PNSZ04,0.001743279163094642
BMSZ02,PNSZ01,0.037720707864183266
BMSZ02,SKSZ02,0.028950592010328347
BMSZ02,TMSZ01,0.1381774501335585
BMSZ02,TMSZ04,0.1590153207226933
BMSZ02,SKSZ04,0.028315811704418086
BMSZ02,YSSZ03,0.1575606946196688
BMSZ02,WDSZ04,0.11261763079014198
BMSZ02,YSSZ09,0.12882123488781672
BMSZ02,TMSZ02,0.3313516401404626
BMSZ02,PGSZ02,0.2431593394267747
BMSZ02,WDSZ05,0.11583526612389668
BMSZ02,PGSZ05,0.1424266146940801
BMSZ02,PRSZ01,0.007783845709817462
BMSZ02,PNSZ02,0.01503649664096506
BMSZ02,SLSZ03,0.0005182116044624515
BMSZ02,SLSZ02,0.0005181923968565113
BMSZ02,PRSZ02,0.08163384528399975
BMSZ02,SMSZ03,0.0005151519181104187
BMSZ02,YSSZ02,0.04731266969966981
BMSZ02,PRSZ03,0.2719823284361091
BMSZ02,TMSZ05,0.15169364827671236
BMSZ02,SBSZ02,0.052674215774607784
BMSZ02,PNSZ05,0.008924574835487198
